date,open,close,high,low,volume
2000-02-07,108.0000,28.5100,114.2500,105.9400,15770800
2000-02-04,103.9400,27.0000,110.0000,103.6200,15206800
2000-02-03,100.3100,25.8300,104.2500,100.2500,16977600
2000-02-02,100.7500,24.7000,102.1200,97.0000,16588800
2000-02-01,104.0000,25.0600,105.0000,100.0000,11380000
2000-01-31,101.0000,25.9400,103.8700,94.5000,25071200
2000-01-28,108.1900,25.4100,110.8700,100.6200,15142000
2000-01-27,108.8100,27.5000,113.0000,107.0000,12163600
2000-01-26,110.0000,27.5500,114.1900,109.7500,13131200
2000-01-25,105.0000,28.0600,113.1200,102.3700,17775200
2000-01-24,108.4400,26.5600,112.7500,105.1200,15760000
2000-01-21,114.2500,27.8300,114.2500,110.1900,17729200
2000-01-20,115.5000,28.3800,121.5000,113.5000,65418800
2000-01-19,105.6200,26.6400,108.7500,103.3700,21358000
2000-01-18,101.0000,25.9900,106.0000,100.4400,16421200
2000-01-14,100.0000,25.1100,102.2500,99.3700,13954400
2000-01-13,94.4800,24.1900,98.7500,92.5000,36882400
2000-01-12,95.0000,21.8000,95.5000,86.5000,34870800
2000-01-11,95.9400,23.1900,99.3700,90.5000,15775200
2000-01-10,102.0000,24.4400,102.2500,94.7500,18059200
2000-01-07,96.5000,24.8800,101.0000,95.5000,16463200
2000-01-06,106.1200,23.7500,107.0000,95.0000,27443200
2000-01-05,103.7500,26.0000,110.5600,103.0000,27818000
2000-01-04,108.2500,25.6200,110.6200,101.1900,18310000
2000-01-03,104.8700,27.9900,112.5000,101.6900,19144400
1999-12-31,100.9400,25.7000,102.8700,99.5000,5856400
1999-12-30,102.1900,25.0800,104.1200,99.6200,7419200
1999-12-29,96.8100,25.1700,102.1900,95.5000,10161200
1999-12-28,99.1200,24.5500,99.6200,95.0000,8843200
1999-12-27,104.3700,24.8300,104.4400,99.2500,6022000
1999-12-23,101.8100,25.8800,104.2500,101.0600,8218800
1999-12-22,102.8700,24.9900,104.5600,98.7500,11682000
1999-12-21,98.1900,25.6200,103.0600,97.9400,11000000
1999-12-20,99.5600,24.5000,99.6200,96.6200,10155200
1999-12-17,100.8700,25.0000,102.0000,98.5000,17700800
1999-12-16,98.0000,24.5800,98.3700,94.0000,16568000
1999-12-15,93.2500,24.2500,97.2500,91.0600,22254400
1999-12-14,98.3700,23.7200,99.7500,94.7500,15570800
1999-12-13,102.3900,24.7500,102.5000,98.9400,18931200
1999-12-10,105.3100,25.7500,109.2500,99.0000,22786800
1999-12-09,111.0000,26.3100,111.0000,100.8700,30555600
1999-12-08,116.2500,27.5100,117.8700,109.5000,14730800
1999-12-07,116.5600,29.4500,118.0000,114.0000,15901200
1999-12-06,114.5600,29.0000,117.3100,111.4400,16688000
1999-12-03,112.1900,28.7500,115.5600,111.8700,23151200
1999-12-02,103.1200,27.5500,110.6200,101.7500,20275600
1999-12-01,101.0000,25.7600,104.5000,100.0600,22098000
1999-11-30,98.1200,24.4700,103.7500,97.3700,30132400
1999-11-29,94.2500,23.6400,99.7500,93.2500,16586800
1999-11-26,94.7500,23.7600,95.5000,94.1200,4737600
1999-11-24,93.0000,23.6700,95.0000,91.6900,7683600
1999-11-23,91.7500,23.2000,95.2500,88.5000,19406400
1999-11-22,91.7500,22.6600,91.7500,89.2500,7242400
1999-11-19,89.5000,23.1100,92.8700,88.0600,11162000
1999-11-18,91.0600,22.4100,91.1200,88.4400,13043600
1999-11-17,90.6900,22.5600,94.7500,90.0000,13032000
1999-11-16,90.0000,22.8000,91.7500,88.5000,8370000
1999-11-15,89.6200,22.3600,92.8700,88.5000,9283600
1999-11-12,91.9400,22.6600,92.0000,87.3700,9970000
1999-11-11,91.5900,23.0600,92.6200,89.8700,9660000
1999-11-10,88.2500,22.8600,93.2500,88.1200,20661200
1999-11-09,94.3700,22.4100,94.5000,88.0000,28910000
1999-11-08,87.7500,24.0900,97.7300,86.7500,33962400
1999-11-05,84.6200,22.0800,88.3700,84.0000,14889200
1999-11-04,82.0600,20.9100,85.3700,80.6200,13549200
1999-11-03,81.6200,20.3800,83.2500,81.0000,11736800
1999-11-02,78.0000,20.0600,81.6900,77.3100,14268800
1999-11-01,80.0000,19.4100,80.6900,77.3700,9965600
1999-10-29,78.8100,20.0300,81.0600,78.8100,18680800
1999-10-28,77.0600,19.4700,79.0000,76.0600,18005200
1999-10-27,74.3700,19.0900,76.6200,73.4400,15837600
1999-10-26,74.9400,18.7600,75.5000,73.3100,12924400
1999-10-25,74.2500,18.6200,76.1200,73.7500,11677600
1999-10-22,77.1200,18.4900,77.2500,73.3700,14995200
1999-10-21,72.5600,19.0300,77.0600,72.3700,28347600
1999-10-20,70.0000,18.7800,75.2500,70.0000,38633600
1999-10-19,71.6200,17.1200,75.0000,68.4400,36521200
1999-10-18,73.8700,18.3100,74.2500,71.1200,27733600
1999-10-15,71.1200,18.6400,75.8100,70.1900,41910000
1999-10-14,69.2500,18.3000,73.3100,69.0000,67822400
1999-10-13,66.6200,16.0100,69.5000,63.7500,22752000
1999-10-12,67.8700,16.9200,69.6200,67.0000,20142000
1999-10-11,66.0000,16.6700,68.2500,66.0000,9418000
1999-10-08,66.1900,16.3900,66.3100,63.5000,13689200
1999-10-07,68.4400,16.5900,68.6200,64.8700,21660800
1999-10-06,69.3700,16.8000,69.6200,67.0000,28726400
1999-10-05,65.6200,16.9900,68.1200,64.7500,29100800
1999-10-04,62.3800,16.1400,64.8700,62.3800,16408800
1999-10-01,62.1300,15.4300,62.4400,59.5000,21977600
1999-09-30,59.5600,15.8300,64.1900,59.2500,32449200
1999-09-29,60.2500,14.7700,61.2500,58.0000,23493600
1999-09-28,61.5000,14.9100,62.0000,57.4400,50542400
1999-09-27,66.3700,15.3300,66.7500,61.1900,33877600
1999-09-24,63.3800,16.2400,67.0200,63.0000,42148800
1999-09-23,71.1200,15.8300,71.2500,63.0000,40853200
1999-09-22,69.7500,17.5800,71.6200,69.0200,40132000
1999-09-21,73.1900,17.3100,73.2500,69.0000,119931200
1999-09-20,77.0000,19.7600,80.1200,76.8700,16326400
1999-09-17,77.3100,19.2400,77.7500,76.2500,9915600
1999-09-16,76.0600,19.2000,78.0600,73.8700,15793600
1999-09-15,78.8700,18.8400,79.1200,75.2500,12843200
1999-09-14,74.7200,19.4500,78.5000,74.6900,13883200
1999-09-13,77.0600,18.7500,77.0600,74.8100,9000000
1999-09-10,76.0000,19.3600,77.6900,74.6900,16398000
1999-09-09,75.5000,18.8900,75.9400,73.8700,19093600
1999-09-08,76.1900,18.6200,77.6900,74.5000,27233600
1999-09-07,73.7500,19.0900,77.9400,73.5000,35177600
1999-09-03,71.9400,18.3800,75.2500,70.5000,58403600
1999-09-02,67.6200,17.6400,71.4400,66.8700,31975200
1999-09-01,67.0000,17.1600,68.8100,66.0000,28168000
1999-08-31,62.5900,16.3100,65.8700,62.0600,22675200
1999-08-30,65.0000,15.5200,65.0000,62.0000,12033200
1999-08-27,62.7500,16.1900,65.0000,62.6900,15980000
1999-08-26,61.1300,15.5300,63.1300,61.1300,14449200
1999-08-25,60.6900,15.3500,61.5000,60.1300,10553600
1999-08-24,60.3800,15.1000,60.7500,59.9400,17948000
1999-08-23,59.3800,15.1900,61.3800,59.3100,12709200
1999-08-20,59.2500,14.8000,59.3800,58.1900,11730800
1999-08-19,59.8100,14.6900,60.5000,58.5600,19645600
1999-08-18,60.0600,15.0300,62.0000,59.6300,16743200
1999-08-17,60.3100,15.0800,60.3800,58.9400,11474400
1999-08-16,59.8100,15.1200,60.6900,59.5000,9896400
1999-08-13,60.6300,15.0200,62.0000,59.8800,10668800
1999-08-12,59.0600,15.0000,61.3800,58.6300,23806400
1999-08-11,56.0000,14.9200,59.7500,55.9400,30374400
1999-08-10,54.0000,13.8500,56.0000,53.6300,14879200
1999-08-09,54.3400,13.6100,55.1900,54.2500,8338000
1999-08-06,54.0600,13.5300,55.3100,53.5000,15575600
1999-08-05,53.5000,13.6900,54.8800,52.1300,11541200
1999-08-04,55.1900,13.4500,55.8800,53.2500,13279200
1999-08-03,56.7500,13.8100,57.4400,53.6300,13176800
1999-08-02,55.6300,13.9400,58.0000,55.5000,12958000
1999-07-30,54.5000,13.9200,56.1300,54.5000,13685600
1999-07-29,53.3800,13.4700,55.2500,53.1300,9860000
1999-07-28,53.8800,13.6000,55.3800,53.0000,11762000
1999-07-27,52.6300,13.4200,53.9400,52.5000,14150800
1999-07-26,52.8800,12.7300,53.0000,50.8800,12555200
1999-07-23,52.8100,13.3300,53.7500,52.6900,8192000
1999-07-22,53.6300,13.1000,53.8800,51.1300,14529200
1999-07-21,54.0600,13.5200,55.4400,52.8800,25653600
1999-07-20,54.5600,13.2200,55.5000,52.7500,15804400
1999-07-19,53.9400,13.6100,55.8100,52.3100,20050000
1999-07-16,53.6300,13.2700,54.5000,53.0000,14705600
1999-07-15,55.8800,13.3100,55.9400,51.3100,60433600
1999-07-14,54.5000,13.9800,56.6300,54.5000,22320000
1999-07-13,53.5000,13.4200,54.1900,52.8800,10136800
1999-07-12,55.5000,13.6200,55.6300,54.1900,10862000
1999-07-09,54.5000,13.9100,55.6300,53.0000,21750000
1999-07-08,51.1300,13.6200,55.0600,50.8800,58058000
1999-07-07,47.3800,12.4700,50.7500,47.0000,39264400
1999-07-06,45.9400,11.8500,47.6300,45.8100,16212000
1999-07-02,45.5300,11.5800,46.8800,45.1900,4426800
1999-07-01,46.3100,11.3300,46.5600,45.2500,5334400
1999-06-30,45.6900,11.5800,46.9400,44.9400,12270800
1999-06-29,42.7200,11.3500,45.5600,42.6300,13599200
1999-06-28,42.4400,10.6400,42.9400,42.3800,9938800
1999-06-25,42.5000,10.5500,42.6900,42.0600,10518800
1999-06-24,43.6300,10.5800,43.6300,42.2500,15498000
1999-06-23,45.0600,10.9200,45.0900,43.5600,18994400
1999-06-22,46.3100,11.3500,46.9400,45.3800,5415600
1999-06-21,47.0000,11.6200,47.2500,46.0000,4842000
1999-06-18,45.3800,11.7800,47.2500,45.1900,7448000
1999-06-17,47.6300,11.6000,48.0000,45.7500,8022400
1999-06-16,46.3800,11.9800,48.0600,46.3800,8056800
1999-06-15,45.1900,11.5200,46.7500,45.1300,4666400
1999-06-14,46.5000,11.3600,46.6300,45.1300,5615600
1999-06-11,48.1300,11.6100,48.5000,46.2500,6613600
1999-06-10,47.8800,12.0300,48.2500,47.3100,11325200
1999-06-09,47.4400,12.1100,48.5000,47.4400,12655200
1999-06-08,48.7500,11.9200,48.8100,47.5600,11203200
1999-06-07,48.1300,12.2300,49.0000,47.5000,14949200
1999-06-04,47.6300,12.0300,48.1900,47.2500,13171200
1999-06-03,46.8800,11.8600,48.0000,46.8100,17450800
1999-06-02,44.5000,11.6400,47.9400,44.0000,18614400
1999-06-01,45.0000,11.2000,45.3100,44.3800,16479200
1999-05-28,43.3100,11.0200,44.3100,43.1300,7196400
1999-05-27,43.1900,10.8800,43.7500,42.6900,12042400
1999-05-26,41.7500,11.0200,44.3800,41.2500,15642000
1999-05-25,41.5600,10.3800,42.4400,40.9400,13095200
1999-05-24,43.6300,10.4800,44.3100,41.8800,9340800
1999-05-21,43.0000,10.9800,44.3100,42.5600,16555200
1999-05-20,45.4400,10.6200,45.7500,42.5000,14940000
1999-05-19,45.5000,11.3000,45.7500,43.5000,10660000
1999-05-18,44.8100,11.3100,46.0000,44.3800,14954400
1999-05-17,43.7500,11.1000,44.6900,43.0000,7531200
1999-05-14,45.1300,11.1000,45.8100,44.3800,8102000
1999-05-13,46.4400,11.5500,46.8100,45.5000,10573600
1999-05-12,44.8800,11.6200,46.5000,44.1300,14129200
1999-05-11,44.8800,11.1900,46.1900,43.5600,16388800
1999-05-10,46.7500,11.3100,46.9400,44.6300,14055600
1999-05-07,44.6300,11.4700,45.8800,42.7500,15528800
1999-05-06,46.5600,11.1200,46.8800,44.0000,15486400
1999-05-05,46.3100,11.7500,47.0000,44.6300,20694400
1999-05-04,48.2500,11.6200,48.6300,46.1900,28980000
1999-05-03,46.0600,12.3900,50.0000,45.7500,52535600
1999-04-30,44.0000,11.5000,47.1300,44.0000,52596400
1999-04-29,43.2500,10.7500,44.3800,41.7800,28206400
1999-04-28,44.6300,11.0200,45.6900,43.6300,34122000
1999-04-27,43.0000,11.4400,45.8100,43.0000,75225200
1999-04-26,39.5000,10.2300,41.2500,39.2500,33152000
1999-04-23,36.2500,9.8000,39.4400,36.2500,37402400
1999-04-22,35.0600,9.1000,36.6300,35.0600,26454400
1999-04-21,34.0000,8.6000,34.3800,33.5000,12566800
1999-04-20,33.8800,8.5200,34.7500,33.5000,18725600
1999-04-19,35.6900,8.4700,36.0000,33.5000,32923200
1999-04-16,35.8800,8.8600,36.0600,35.2500,17945600
1999-04-15,35.3800,8.9400,36.1900,34.3100,61960000
1999-04-14,35.2500,8.8800,37.0600,35.0000,24323600
1999-04-13,36.3100,8.6600,36.8100,34.5000,14732400
1999-04-12,35.0000,9.0600,36.8800,34.8800,14145600
1999-04-09,36.2500,9.1900,37.2500,35.9400,9608000
1999-04-08,36.8800,9.2200,37.0600,36.0000,10600800
1999-04-07,38.0600,9.2800,38.2500,36.3800,14723200
1999-04-06,36.8100,9.5000,38.3100,36.8100,22455200
1999-04-05,36.0000,9.2700,37.8800,36.0000,16474400
1999-04-01,36.0600,9.0200,36.6900,35.7500,9381200
1999-03-31,36.3800,8.9800,37.1300,35.8800,15086400
1999-03-30,35.0000,8.9700,36.3800,35.0000,19806800
1999-03-29,33.5000,8.8500,35.4400,33.4400,20337600
1999-03-26,33.7500,8.3100,33.8100,33.0000,9080000
1999-03-25,34.3800,8.4500,34.8800,33.3800,14286800
1999-03-24,33.2500,8.4200,33.7500,32.5000,14297600
1999-03-23,34.4400,8.2500,34.4400,32.7500,14842000
1999-03-22,34.0000,8.7700,35.1900,32.9400,21200800
1999-03-19,35.9400,8.3800,36.0000,32.8800,19161200
1999-03-18,34.3800,8.8800,35.6300,34.2500,8126800
1999-03-17,35.9400,8.5200,36.0600,33.9400,13084400
1999-03-16,35.0000,8.8800,35.5600,34.9400,14302000
1999-03-15,33.3100,8.5200,35.0000,33.2500,12586800
1999-03-12,32.3100,8.3000,33.5000,32.3100,9700000
1999-03-11,32.2500,8.0500,33.8800,32.0000,16936800
1999-03-10,34.1900,8.1400,34.1900,32.4400,19526800
1999-03-09,34.3100,8.5300,34.3800,33.5000,11427600
1999-03-08,33.2500,8.6000,34.6900,33.1900,19682000
1999-03-05,34.3100,8.3000,34.3100,32.3800,16735600
1999-03-04,34.5000,8.3600,34.5000,32.3800,13137600
1999-03-03,34.7500,8.5500,35.1300,33.5000,10497600
1999-03-02,34.1300,8.6600,35.3100,33.7500,24414400
1999-03-01,34.8100,8.4400,34.8100,33.6300,17435200
1999-02-26,36.5000,8.7000,37.0000,34.5000,23847600
1999-02-25,37.3100,9.2300,37.6900,36.5000,9455600
1999-02-24,38.8100,9.3600,39.0000,37.3800,7620000
1999-02-23,38.5600,9.6100,39.5600,37.9400,11521200
1999-02-22,37.3800,9.6100,38.8800,37.2500,10682000
1999-02-19,36.2500,9.3000,37.6900,36.1900,12938800
1999-02-18,37.5600,9.0000,37.8800,35.5600,17876400
1999-02-17,38.1300,9.2500,38.6900,36.9400,10581200
1999-02-16,38.8800,9.5800,38.8800,37.8800,10723600
1999-02-12,39.1300,9.4200,39.1300,37.0000,15339200
1999-02-11,38.7500,9.9100,39.7500,38.5600,20200000
1999-02-10,36.8800,9.5800,38.6900,36.0000,20135200
1999-02-09,37.9400,9.3000,39.0600,37.0600,25042000
1999-02-08,36.6900,9.4400,37.9400,36.2500,16723600
1999-02-05,38.2500,9.0800,38.3800,35.5000,27778000
1999-02-04,40.1900,9.4700,40.2500,37.7500,16565600
1999-02-03,39.0000,10.0500,40.5600,38.7500,12108000
1999-02-02,40.3800,9.8000,40.7500,39.0000,10975600
1999-02-01,41.6900,10.2300,41.9400,40.3100,9962000
1999-01-29,41.1900,10.3000,41.5600,40.0000,8684400
1999-01-28,40.8800,10.2200,41.2500,40.3100,12015600
1999-01-27,41.0000,10.0300,41.3800,39.9400,13053200
1999-01-26,39.9400,10.1200,40.8800,39.6300,20002400
1999-01-25,39.2500,9.8500,39.5600,38.8100,13763200
1999-01-22,37.6900,9.6900,39.5000,37.0600,12365200
1999-01-21,40.4400,9.7000,40.5600,37.5000,21449200
1999-01-20,41.0600,10.1400,42.0000,40.5000,27806800
1999-01-19,41.9400,10.2200,42.3100,40.3800,19116400
1999-01-15,41.8100,10.3300,42.1300,40.0000,35933600
1999-01-14,45.5000,10.3500,46.0000,41.0600,61570000
1999-01-13,42.8800,11.6200,47.3100,42.2500,37434400
1999-01-12,46.3100,11.5300,46.6300,44.1300,29330000
1999-01-11,45.7500,11.4700,46.0600,44.8800,20054400
1999-01-08,46.5600,11.2500,46.8800,44.0000,24246400
1999-01-07,42.2500,11.2500,45.0600,42.1300,51056800
1999-01-06,44.1300,10.4400,44.1300,41.0000,48165200
1999-01-05,41.9400,10.8300,43.9400,41.5000,50362000
1999-01-04,42.1300,10.3100,42.2500,40.0000,34049200
1998-12-31,40.5000,10.2300,41.3800,39.5000,9716400
1998-12-30,40.1300,10.0200,41.1300,40.0000,8498000
1998-12-29,41.1300,10.2000,41.5000,40.2500,13853200
1998-12-28,39.0000,10.2200,41.1300,39.0000,25917600
1998-12-24,39.8800,9.8100,40.0000,39.1900,7155200
1998-12-23,38.6300,9.9500,40.5000,38.3800,44124400
1998-12-22,36.3800,9.5000,38.1300,36.0000,41111200
1998-12-21,35.3800,8.7700,35.6300,34.2500,12769200
1998-12-18,33.3800,8.8000,35.3800,33.2500,28283200
1998-12-17,32.9400,8.3600,33.7500,32.7500,11812000
1998-12-16,33.7500,8.2000,34.1900,32.6300,13375200
1998-12-15,32.7500,8.3900,33.6300,32.7500,9462000
1998-12-14,32.8800,8.1200,33.3100,32.2500,17925200
1998-12-11,32.2500,8.4400,34.0000,32.0000,24644400
1998-12-10,32.6900,8.0000,32.9400,31.8700,13980800
1998-12-09,32.6900,8.0000,32.8800,31.6200,21184400
1998-12-08,33.9400,8.0200,33.9400,32.0000,24295200
1998-12-07,33.3800,8.4400,33.7500,32.7500,20255600
1998-12-04,34.3100,8.1900,34.4400,32.0000,25765200
1998-12-03,36.3100,8.4200,36.5000,33.6300,22380800
1998-12-02,34.1300,9.0000,36.8800,33.5000,34382400
1998-12-01,32.0000,8.5300,34.8100,31.6200,30941200
1998-11-30,34.5600,7.9900,34.8100,31.7500,20060800
1998-11-27,35.0600,8.7700,35.1300,34.7500,5483600
1998-11-25,35.8800,8.7800,36.0600,34.9400,10855600
1998-11-24,36.1300,8.9800,36.7500,35.7500,11430800
1998-11-23,35.5600,9.0600,36.8100,35.1900,20642000
1998-11-20,36.4400,8.8300,36.7500,34.7500,14268000
1998-11-19,35.5000,8.9400,37.1900,35.4400,12385200
1998-11-18,35.1900,8.8600,36.0000,34.8800,11781200
1998-11-17,35.7500,8.7000,35.8100,34.7500,7529200
1998-11-16,35.9400,9.0000,36.7500,35.4400,13740800
1998-11-13,34.9400,8.9200,36.0600,34.6900,28301200
1998-11-12,33.1300,8.5000,34.4400,32.8800,21261200
1998-11-11,35.7500,8.3900,35.8100,32.7500,33895200
1998-11-10,36.1900,8.7800,36.2500,35.0000,31576800
1998-11-09,37.6900,9.1600,38.1300,35.5000,23622000
1998-11-06,37.8800,9.5200,38.2500,37.2500,28496800
1998-11-05,38.3800,9.5500,39.3800,38.0600,21684400
1998-11-04,38.5600,9.6700,39.1300,38.1300,22438000
1998-11-03,37.3800,9.4500,38.2500,37.3100,13247600
1998-11-02,37.5000,9.4100,37.7500,37.2500,9076400
1998-10-30,36.8100,9.2800,37.5000,36.2500,11358000
1998-10-29,36.4400,9.1100,37.4400,35.8100,12321200
1998-10-28,35.2500,9.2000,37.0000,35.1300,13006400
1998-10-27,38.0000,8.8100,38.9400,35.0600,19233200
1998-10-26,36.0600,9.3600,37.7500,35.5000,17013600
1998-10-23,36.7500,8.8800,36.8800,35.1300,12732400
1998-10-22,36.8800,9.1900,37.6300,36.2500,11343200
1998-10-21,36.7500,9.2800,37.4400,35.7500,15390000
1998-10-20,37.9400,9.0200,38.1900,36.0000,13649200
1998-10-19,36.6900,9.3800,38.0600,35.8800,17010000
1998-10-16,37.1300,9.1700,38.0600,36.5000,21998000
1998-10-15,36.2500,9.1600,37.2500,35.5000,30037600
1998-10-14,39.7500,9.3500,41.3100,36.8100,81445600
1998-10-13,38.0600,9.6900,39.1900,36.0000,33646400
1998-10-12,37.5000,9.3600,38.4400,36.5600,22250000
1998-10-09,31.7500,8.7800,35.2500,30.7500,23880000
1998-10-08,31.0000,7.7000,31.1900,28.5000,24623200
1998-10-07,32.3800,7.9900,33.3100,31.8700,16920000
1998-10-06,33.6900,8.1400,34.3100,32.5000,14281200
1998-10-05,34.0000,8.0500,34.5600,31.5000,19726800
1998-10-02,35.5000,8.7700,36.2500,34.1300,16998800
1998-10-01,36.7500,8.9200,38.0000,35.3800,13234400
1998-09-30,38.7500,9.5300,39.2500,38.0000,5976800
1998-09-29,39.0600,9.8800,40.0000,38.1300,10907600
1998-09-28,39.7500,9.7700,40.1900,38.0000,14501200
1998-09-25,38.1900,9.6900,39.1900,37.6300,8172000
1998-09-24,37.8800,9.6200,39.5600,37.7500,17246800
1998-09-23,37.2500,9.5800,38.3800,36.5600,10284400
1998-09-22,37.1300,9.2500,37.6300,36.3800,9218800
1998-09-21,35.6900,9.2300,36.9400,35.3100,10570800
1998-09-18,36.0600,9.1900,36.7500,35.5600,10904400
1998-09-17,36.0600,9.0000,37.1300,35.8800,9627600
1998-09-16,38.6300,9.3300,38.7500,37.0000,9248800
1998-09-15,36.7500,9.5500,38.5600,36.5000,15492000
1998-09-14,38.2500,9.3000,38.8100,37.1300,8837600
1998-09-11,38.5000,9.4100,39.6300,36.8800,12593600
1998-09-10,36.2500,9.5300,38.2500,35.7500,18826800
1998-09-09,38.0600,9.3500,38.1300,37.0000,12683200
1998-09-08,38.0000,9.5600,38.2500,36.7500,14400000
1998-09-04,35.5000,8.7800,36.4400,33.7500,13493200
1998-09-03,35.0000,8.6600,35.1300,34.0000,14653200
1998-09-02,35.5000,8.8900,37.3800,35.2500,30122400
1998-09-01,31.3700,8.5300,35.3800,30.6200,31060000
1998-08-31,34.7500,7.8000,34.8800,31.0000,31012400
1998-08-28,37.1300,8.5500,38.5000,34.1300,33303200
1998-08-27,39.2500,9.3800,39.2500,35.6300,39813600
1998-08-26,39.8800,10.1000,41.1300,39.5000,14538000
1998-08-25,42.3800,10.2000,42.3800,40.3100,17709200
1998-08-24,43.4400,10.3000,43.5000,40.1300,21810000
1998-08-21,40.0000,10.7500,43.5600,39.0000,29054400
1998-08-20,41.0000,10.1600,41.1300,40.2500,14018000
1998-08-19,43.5000,10.2500,43.7500,41.0000,17377600
1998-08-18,42.4400,10.6400,43.3800,42.2500,21642000
1998-08-17,41.0000,10.4800,42.8100,39.8800,33248800
1998-08-14,40.6900,10.1200,40.7500,39.5000,16110000
1998-08-13,39.9400,9.8600,40.7500,39.3800,13976800
1998-08-12,39.7500,10.0200,40.9400,39.4800,24654400
1998-08-11,37.7500,9.7500,41.0000,37.3800,62860000
1998-08-10,36.3100,9.4800,38.0600,36.2500,17455600
1998-08-07,37.1900,9.1200,37.3800,36.0000,10645600
1998-08-06,35.0600,9.2200,36.8800,34.8800,15678800
1998-08-05,33.7500,9.0000,36.0000,33.5000,16226800
1998-08-04,35.5000,8.5500,36.0000,34.0000,10506800
1998-08-03,34.2500,8.7800,35.5600,33.2500,10786800
1998-07-31,36.6300,8.6600,36.7500,34.5000,6550800
1998-07-30,35.8100,9.1200,36.7500,35.5000,12950000
1998-07-29,33.7500,8.7800,35.8800,33.6900,16006800
1998-07-28,34.0600,8.4100,34.6300,33.0000,8054400
1998-07-27,34.2500,8.6100,34.8800,33.2500,7657600
1998-07-24,35.3800,8.6700,35.5000,33.8100,9693600
1998-07-23,34.8100,8.7300,35.6300,34.7500,9040800
1998-07-22,34.9400,8.7500,35.6300,34.2500,10040800
1998-07-21,36.1300,8.9100,37.0000,35.5600,11772400
1998-07-20,36.5600,9.0600,36.6300,35.5000,13727600
1998-07-17,37.2500,9.2200,37.2500,36.1900,22486400
1998-07-16,37.8800,9.3800,38.1300,35.7500,91497600
1998-07-15,33.6900,8.6100,34.6900,33.5000,21253600
1998-07-14,33.9400,8.3600,34.0000,33.1300,19607600
1998-07-13,31.9400,8.4800,34.1300,31.8700,25566400
1998-07-10,32.1900,8.0200,32.6300,31.7500,10806800
1998-07-09,32.9400,7.9200,33.6300,31.4400,20256400
1998-07-08,30.7500,8.1400,32.9400,30.6900,33334400
1998-07-07,30.3700,7.6200,30.8700,30.0000,8637600
1998-07-06,29.5000,7.5900,30.3700,29.1200,9697600
1998-07-02,29.6900,7.2500,30.0600,29.0000,10650800
1998-07-01,28.8700,7.4900,30.0000,28.5000,11228800
1998-06-30,28.6200,7.1700,28.8100,28.1200,4681200
1998-06-29,28.2500,7.1700,28.8100,28.0600,5943600
1998-06-26,28.5000,7.0500,28.6200,27.7500,3973200
1998-06-25,28.5600,7.1400,28.8100,28.3100,6856400
1998-06-24,27.7500,7.0600,28.6200,27.3100,9788800
1998-06-23,27.4400,6.9500,28.1200,27.2500,8258800
1998-06-22,27.0000,6.8400,27.5600,26.7500,4809200
1998-06-19,27.3700,6.7600,27.4400,26.7500,4931200
1998-06-18,27.7500,6.8300,28.0600,27.1900,4288800
1998-06-17,28.0000,7.0300,28.5600,27.9400,6687600
1998-06-16,27.6900,7.0000,28.1200,27.3100,4649200
1998-06-15,27.2500,6.8800,28.2500,27.2500,4881200
1998-06-12,27.6200,7.0300,28.2500,27.3700,8014400
1998-06-11,28.1900,6.9500,28.6200,27.8100,6451200
1998-06-10,28.0000,7.0100,29.0000,27.6200,8202000
1998-06-09,27.3700,7.0600,28.5000,27.3700,9852400
1998-06-08,27.0000,6.8100,27.6900,26.8100,4523600
1998-06-05,26.8700,6.7200,27.2500,26.3700,4406800
1998-06-04,26.6200,6.7000,26.8700,25.8100,5585600
1998-06-03,27.1200,6.5800,27.2500,26.1900,5196800
1998-06-02,26.4400,6.7200,27.3100,26.0000,6405600
1998-06-01,26.5000,6.5600,27.6200,25.6200,11427600
1998-05-29,27.5000,6.6600,27.5600,26.4400,7751200
1998-05-28,26.7500,6.8600,27.8700,26.7500,10672000
1998-05-27,25.6900,6.6900,26.8100,25.6200,13233200
1998-05-26,28.0600,6.6700,28.2500,26.6200,11143200
1998-05-22,28.7500,6.9700,28.7500,27.3100,9522000
1998-05-21,29.5600,7.2200,29.6900,28.6200,4700000
1998-05-20,29.6200,7.3900,29.8700,28.7500,6810000
1998-05-19,28.9400,7.3400,29.4400,28.8100,7815200
1998-05-18,29.3700,7.1200,29.5600,28.3700,8310800
1998-05-15,30.0600,7.3900,30.3700,29.2500,9743600
1998-05-14,30.3700,7.5100,30.4400,29.7500,5815600
1998-05-13,30.0600,7.6100,30.8100,29.6200,11245600
1998-05-12,30.5600,7.5300,30.7500,29.9400,9212000
1998-05-11,30.8700,7.7400,31.6200,30.7500,23768000
1998-05-08,30.0600,7.6100,30.5000,29.9400,9690000
1998-05-07,30.5600,7.5500,30.6200,29.8700,19761200
1998-05-06,29.8700,7.5800,30.4400,29.2500,32056400
1998-05-05,29.2500,7.4200,29.8700,29.1200,14982400
1998-05-04,28.8700,7.2600,29.5000,28.8700,20419200
1998-05-01,27.5000,7.0000,28.2500,26.8700,6582000
1998-04-30,27.3700,6.8400,27.6200,27.0600,6442000
1998-04-29,26.9400,6.7500,27.4400,26.7500,6774400
1998-04-28,27.8700,6.7400,28.0000,26.2500,8487600
1998-04-27,26.7500,6.9400,27.7500,26.7500,14655600
